Time Img,No. Cell,Threshold Cell,No. Lys.,Area Lys.,Perimeter Lys.,Centroid Lys. X,Centroid Lys. Y,mCherry_Mean.,Venus_Mean
1,1,1862,1,1,0,192,309,828,608
1,1,1862,2,1,0,194,307,738,467
1,1,1862,3,1,0,202,314,629,362
1,1,1862,4,1,0,207,295,892,176
1,1,1862,5,1,0,207,299,654,129
1,1,1862,6,1,0,207,308,1093,770
1,1,1862,7,1,0,207,310,807,1049
1,1,1862,8,1,0,208,281,1021,0
1,1,1862,9,1,0,208,283,979,148
1,1,1862,10,1,0,208,297,636,757
1,1,1862,11,1,0,208,320,731,435
1,1,1862,12,2,3,212,284,1049,763
1,1,1862,13,4,6,212,302,864,520
1,1,1862,14,2,2,212,293,719,395
1,1,1862,15,1,0,212,314,812,388
1,1,1862,16,1,0,214,271,816,769
1,1,1862,17,1,0,214,281,781,569
1,1,1862,18,2,2,216,265,873,623
1,1,1862,19,1,0,218,281,761,565
1,1,1862,20,1,0,218,300,647,509
1,1,1862,21,8,12,224,292,1050,540
1,1,1862,22,2,2,223,303,882,949
1,1,1862,23,1,0,223,266,644,434
1,1,1862,24,1,0,223,301,642,0
1,1,1862,25,1,0,224,298,632,436
1,1,1862,26,3,3,225,275,951,544
1,1,1862,27,6,7,227,308,1055,808
1,1,1862,28,1,0,226,268,652,375
1,1,1862,29,4,4,227,289,1057,794
1,1,1862,30,1,0,228,268,643,335
1,1,1862,31,1,0,228,278,751,593
1,1,1862,32,1,0,233,280,663,374
1,1,1862,33,1,0,233,286,709,405
1,1,1862,34,1,0,234,295,642,169
1,1,1862,35,1,0,235,289,713,103
1,1,1862,36,1,0,240,289,630,565
1,1,1862,37,1,0,241,293,1276,1326
1,1,1862,38,1,0,242,288,660,525
1,1,1862,39,1,0,243,286,1089,759
1,1,1862,40,1,0,249,328,630,90
1,2,2461,1,1,0,253,348,1965,1131
1,2,2461,2,2,2,258,365,1572,758
1,2,2461,3,1,0,262,373,1724,835
1,2,2461,4,6,12,269,369,1499,820
1,2,2461,5,5,9,270,372,1473,964
1,2,2461,6,1,0,270,351,1915,989
1,2,2461,7,1,0,272,340,1160,788
1,2,2461,8,2,2,275,370,1580,575
1,2,2461,9,1,0,278,370,1345,480
1,2,2461,10,1,0,279,372,1227,732
1,2,2461,11,2,2,281,342,1143,740
1,2,2461,12,2,2,281,365,1764,1273
1,2,2461,13,1,0,282,354,1496,1056
1,2,2461,14,2,2,289,344,1487,1396
1,3,1758,1,1,0,248,163,949,390
1,3,1758,2,1,0,268,181,1235,580
1,3,1758,3,4,5,274,177,1088,580
1,3,1758,4,1,0,274,162,1175,648
1,3,1758,5,2,2,274,187,1039,538
1,3,1758,6,3,5,275,191,1050,646
1,3,1758,7,3,3,277,178,1046,306
1,3,1758,8,6,7,280,187,1200,461
1,3,1758,9,1,0,281,191,1028,308
1,3,1758,10,1,0,283,167,948,262
1,3,1758,11,2,2,284,182,1404,510
1,3,1758,12,1,0,286,176,1470,563
1,4,1492,1,1,0,256,285,635,143
1,4,1492,2,1,0,257,288,998,580
1,4,1492,3,2,3,263,288,569,249
1,4,1492,4,1,0,263,292,608,416
1,4,1492,5,2,2,265,299,671,333
1,4,1492,6,1,0,267,286,876,226
1,4,1492,7,1,0,275,302,589,352
1,4,1492,8,1,0,276,281,638,365
1,4,1492,9,2,2,276,296,641,273
1,4,1492,10,2,3,285,293,626,303
1,4,1492,11,2,2,288,293,722,402
1,4,1492,12,1,0,294,298,630,93
1,4,1492,13,4,5,301,301,697,367
1,4,1492,14,1,0,304,303,709,60
1,4,1492,15,1,0,306,333,656,254
1,4,1492,16,1,0,308,305,1014,0
1,4,1492,17,1,0,309,300,666,348
1,4,1492,18,1,0,319,335,550,289
1,4,1492,19,1,0,321,333,678,130
1,5,1341,1,2,2,294,168,896,338
1,5,1341,2,1,0,296,167,703,631
1,5,1341,3,1,0,297,154,539,174
1,5,1341,4,2,2,297,176,653,617
1,5,1341,5,2,2,298,181,614,214
1,5,1341,6,2,2,297,185,632,437
1,5,1341,7,1,0,299,171,546,189
1,5,1341,8,1,0,300,193,572,558
1,5,1341,9,1,0,304,163,609,407
1,5,1341,10,1,0,307,153,566,425
1,5,1341,11,1,0,309,153,612,437
1,5,1341,12,1,0,312,157,919,555
1,5,1341,13,1,0,312,164,652,433
1,5,1341,14,2,2,315,164,919,753
1,5,1341,15,2,2,318,169,750,738
1,6,1479,1,1,0,333,343,609,341
1,6,1479,2,1,0,333,345,619,39
1,6,1479,3,1,0,336,345,1245,741
1,6,1479,4,1,0,336,354,761,303
1,6,1479,5,1,0,338,341,617,342
1,6,1479,6,1,0,340,345,693,166
1,6,1479,7,1,0,340,352,644,0
1,6,1479,8,2,2,345,356,579,552
1,6,1479,9,2,2,347,351,580,184
1,6,1479,10,1,0,347,353,753,374
1,6,1479,11,1,0,350,316,574,352
1,6,1479,12,3,3,353,313,787,120
1,6,1479,13,2,3,355,312,595,590
1,6,1479,14,1,0,354,336,596,230
1,6,1479,15,2,2,357,310,835,204
1,6,1479,16,2,2,358,314,578,235
1,6,1479,17,1,0,361,304,774,125
1,6,1479,18,1,0,364,303,713,646
1,6,1479,19,1,0,370,347,825,393
1,6,1479,20,1,0,381,302,590,175
2,1,1852,1,1,0,194,313,726,570
2,1,1852,2,1,0,203,313,626,372
2,1,1852,3,2,2,207,308,1305,454
2,1,1852,4,1,0,207,310,1135,718
2,1,1852,5,2,2,211,290,694,261
2,1,1852,6,2,2,210,300,935,739
2,1,1852,7,3,5,212,283,823,719
2,1,1852,8,2,2,212,294,862,660
2,1,1852,9,2,2,212,303,807,369
2,1,1852,10,1,0,214,266,622,32
2,1,1852,11,2,3,215,271,1161,650
2,1,1852,12,4,4,217,263,848,558
2,1,1852,13,1,0,217,288,745,562
2,1,1852,14,1,0,219,262,708,198
2,1,1852,15,2,2,220,313,653,309
2,1,1852,16,2,2,221,288,744,430
2,1,1852,17,6,10,224,293,942,519
2,1,1852,18,1,0,222,303,900,928
2,1,1852,19,1,0,223,290,806,741
2,1,1852,20,1,0,224,297,748,274
2,1,1852,21,3,3,225,275,981,733
2,1,1852,22,1,0,225,281,677,193
2,1,1852,23,1,0,225,301,803,437
2,1,1852,24,4,5,226,308,1361,966
2,1,1852,25,4,4,227,289,1071,700
2,1,1852,26,1,0,228,279,815,788
2,1,1852,27,1,0,228,283,659,228
2,1,1852,28,1,0,229,336,652,110
2,1,1852,29,1,0,232,293,673,109
2,1,1852,30,1,0,236,281,1097,430
2,1,1852,31,2,2,242,293,1245,803
2,1,1852,32,1,0,244,286,627,771
2,1,1852,33,1,0,244,293,649,306
2,1,1852,34,1,0,248,327,679,254
2,1,1852,35,1,0,253,330,633,144
2,1,1852,36,1,0,256,307,656,510
2,2,2464,1,1,0,236,366,1327,556
2,2,2464,2,2,2,254,347,1960,928
2,2,2464,3,1,0,258,364,1311,1051
2,2,2464,4,2,3,263,374,1416,836
2,2,2464,5,1,0,265,365,1240,475
2,2,2464,6,3,4,268,369,1369,822
2,2,2464,7,1,0,269,340,1669,952
2,2,2464,8,5,7,270,373,1880,991
2,2,2464,9,1,0,270,351,1427,949
2,2,2464,10,1,0,272,339,1165,1020
2,2,2464,11,1,0,278,355,1155,268
2,2,2464,12,1,0,278,370,1766,797
2,2,2464,13,1,0,279,342,1167,334
2,2,2464,14,1,0,279,373,1131,575
2,2,2464,15,2,2,281,365,1333,1315
2,2,2464,16,1,0,282,354,1380,1028
2,2,2464,17,2,2,288,344,1440,937
2,2,2464,18,1,0,291,349,1173,377
2,3,1763,1,2,3,268,181,1054,609
2,3,1763,2,1,0,273,162,1008,446
2,3,1763,3,1,0,273,180,981,503
2,3,1763,4,1,0,274,178,1290,679
2,3,1763,5,2,2,274,187,967,478
2,3,1763,6,2,2,275,190,1242,694
2,3,1763,7,1,0,274,192,929,618
2,3,1763,8,1,0,277,171,1057,755
2,3,1763,9,2,2,278,178,943,472
2,3,1763,10,1,0,278,168,1140,700
2,3,1763,11,5,8,280,186,1182,497
2,3,1763,12,1,0,280,191,1010,676
2,3,1763,13,1,0,282,167,939,301
2,3,1763,14,2,2,284,182,1261,548
2,3,1763,15,2,3,286,175,1051,571
2,3,1763,16,1,0,286,183,1196,485
2,4,1510,1,1,0,256,288,789,488
2,4,1510,2,1,0,262,294,576,203
2,4,1510,3,1,0,265,278,585,485
2,4,1510,4,1,0,265,295,567,256
2,4,1510,5,2,3,268,289,582,298
2,4,1510,6,1,0,267,297,578,108
2,4,1510,7,1,0,269,292,816,312
2,4,1510,8,1,0,271,287,682,293
2,4,1510,9,1,0,275,297,607,136
2,4,1510,10,1,0,275,302,670,55
2,4,1510,11,1,0,276,285,683,225
2,4,1510,12,1,0,284,293,952,427
2,4,1510,13,1,0,287,293,987,704
2,4,1510,14,1,0,293,297,609,34
2,4,1510,15,3,3,301,301,803,283
2,4,1510,16,1,0,303,295,719,498
2,4,1510,17,1,0,308,305,856,0
2,4,1510,18,5,5,309,299,657,382
2,4,1510,19,1,0,315,332,566,322
2,4,1510,20,1,0,319,334,602,25
2,5,1364,1,1,0,292,158,584,101
2,5,1364,2,1,0,294,151,613,200
2,5,1364,3,1,0,294,167,1253,540
2,5,1364,4,2,2,297,184,680,485
2,5,1364,5,2,2,297,181,651,245
2,5,1364,6,1,0,299,160,620,193
2,5,1364,7,1,0,300,193,837,717
2,5,1364,8,1,0,303,165,749,34
2,5,1364,9,1,0,305,174,805,208
2,5,1364,10,1,0,310,153,599,173
2,5,1364,11,3,3,312,157,704,423
2,5,1364,12,1,0,311,164,843,0
2,5,1364,13,2,2,314,165,721,539
2,5,1364,14,3,3,318,169,829,470
2,6,1484,1,1,0,332,344,613,80
2,6,1484,2,1,0,332,346,628,279
2,6,1484,3,3,3,335,356,605,300
2,6,1484,4,1,0,336,345,938,661
2,6,1484,5,1,0,336,348,578,552
2,6,1484,6,1,0,339,342,722,394
2,6,1484,7,1,0,339,347,739,103
2,6,1484,8,1,0,339,352,669,179
2,6,1484,9,1,0,340,349,569,376
2,6,1484,10,3,3,347,353,715,372
2,6,1484,11,1,0,350,316,946,270
2,6,1484,12,3,3,352,314,811,249
2,6,1484,13,1,0,357,309,706,504
2,6,1484,14,1,0,358,314,796,364
2,6,1484,15,1,0,361,304,586,358
2,6,1484,16,2,2,365,303,794,587
2,6,1484,17,2,2,366,299,700,466
2,6,1484,18,1,0,370,348,761,119
2,6,1484,19,1,0,374,301,701,83
2,6,1484,20,1,0,376,307,676,387
3,1,1883,1,1,0,195,311,669,145
3,1,1883,2,1,0,204,285,1100,309
3,1,1883,3,1,0,207,308,1604,652
3,1,1883,4,1,0,208,281,916,274
3,1,1883,5,1,0,208,321,670,139
3,1,1883,6,1,0,209,296,664,310
3,1,1883,7,6,7,211,283,765,438
3,1,1883,8,2,2,210,301,1153,677
3,1,1883,9,1,0,211,311,794,319
3,1,1883,10,1,0,211,314,658,0
3,1,1883,11,1,0,212,279,647,281
3,1,1883,12,1,0,212,292,740,306
3,1,1883,13,1,0,212,303,691,684
3,1,1883,14,3,5,215,270,1242,657
3,1,1883,15,1,0,217,288,1014,571
3,1,1883,16,2,2,219,266,905,524
3,1,1883,17,1,0,218,301,689,341
3,1,1883,18,1,0,220,289,670,573
3,1,1883,19,1,0,220,295,733,356
3,1,1883,20,1,0,220,313,754,477
3,1,1883,21,1,0,221,283,975,366
3,1,1883,22,1,0,222,286,934,662
3,1,1883,23,1,0,223,279,665,347
3,1,1883,24,1,0,223,292,667,636
3,1,1883,25,1,0,223,303,852,225
3,1,1883,26,2,2,225,276,1233,858
3,1,1883,27,2,2,225,293,1247,924
3,1,1883,28,1,0,225,297,683,661
3,1,1883,29,1,0,225,301,809,276
3,1,1883,30,5,5,226,307,1212,800
3,1,1883,31,4,4,227,289,1001,916
3,1,1883,32,3,3,228,279,717,624
3,1,1883,33,2,2,227,284,692,240
3,1,1883,34,1,0,227,336,723,499
3,1,1883,35,1,0,235,295,798,340
3,1,1883,36,2,2,240,289,1040,830
3,1,1883,37,2,2,241,293,1213,931
3,1,1883,38,1,0,243,286,682,677
3,1,1883,39,1,0,254,330,661,333
3,1,1883,40,1,0,256,309,655,234
3,2,2378,1,2,2,255,347,2143,1244
3,2,2378,2,2,2,258,365,1208,618
3,2,2378,3,5,10,262,370,1386,886
3,2,2378,4,4,6,269,368,1202,935
3,2,2378,5,2,2,270,372,1480,1306
3,2,2378,6,1,0,270,351,1500,745
3,2,2378,7,2,2,272,340,1215,792
3,2,2378,8,1,0,274,370,1624,702
3,2,2378,9,1,0,278,366,1033,408
3,2,2378,10,1,0,278,370,1082,1045
3,2,2378,11,2,2,281,365,1590,1347
3,2,2378,12,1,0,282,344,1060,393
3,2,2378,13,1,0,282,354,1189,703
3,2,2378,14,3,6,288,343,1524,896
3,3,1638,1,1,0,248,162,988,490
3,3,1638,2,1,0,249,166,837,489
3,3,1638,3,2,2,268,181,1095,350
3,3,1638,4,1,0,272,185,1162,350
3,3,1638,5,5,9,274,178,974,527
3,3,1638,6,1,0,274,187,1434,700
3,3,1638,7,2,3,275,191,894,620
3,3,1638,8,1,0,277,171,902,562
3,3,1638,9,1,0,277,178,1146,315
3,3,1638,10,4,5,279,186,1046,529
3,3,1638,11,4,6,283,182,1074,216
3,3,1638,12,1,0,281,188,1014,531
3,3,1638,13,1,0,282,167,1006,422
3,3,1638,14,1,0,285,176,1517,713
3,4,1466,1,1,0,257,282,615,229
3,4,1466,2,1,0,257,288,636,280
3,4,1466,3,1,0,260,284,596,491
3,4,1466,4,2,2,260,289,564,216
3,4,1466,5,1,0,263,291,548,380
3,4,1466,6,1,0,264,295,681,457
3,4,1466,7,1,0,267,280,545,527
3,4,1466,8,1,0,267,301,689,133
3,4,1466,9,1,0,275,297,631,0
3,4,1466,10,1,0,275,302,607,464
3,4,1466,11,1,0,278,282,655,279
3,4,1466,12,1,0,282,290,529,413
3,4,1466,13,1,0,284,293,716,458
3,4,1466,14,1,0,287,293,720,428
3,4,1466,15,2,2,301,302,873,430
3,4,1466,16,1,0,304,303,732,110
3,4,1466,17,1,0,305,296,567,322
3,4,1466,18,1,0,308,305,1174,132
3,4,1466,19,1,0,309,299,743,277
3,4,1466,20,1,0,309,309,550,0
3,4,1466,21,1,0,311,333,535,310
3,4,1466,22,1,0,313,334,775,498
3,4,1466,23,2,3,320,332,638,411
3,5,1415,1,2,2,294,167,704,491
3,5,1415,2,2,2,297,176,977,735
3,5,1415,3,2,2,297,184,912,603
3,5,1415,4,1,0,298,179,632,112
3,5,1415,5,1,0,300,193,656,369
3,5,1415,6,1,0,304,163,643,702
3,5,1415,7,3,4,305,175,650,260
3,5,1415,8,2,2,310,162,650,230
3,5,1415,9,1,0,311,164,649,209
3,5,1415,10,1,0,312,157,832,417
3,5,1415,11,2,2,315,164,989,378
3,5,1415,12,2,2,319,165,661,390
3,5,1415,13,1,0,318,168,1029,820
3,6,1450,1,2,2,333,346,624,112
3,6,1450,2,1,0,335,354,606,561
3,6,1450,3,1,0,336,345,839,653
3,6,1450,4,1,0,339,335,680,0
3,6,1450,5,1,0,339,340,587,433
3,6,1450,6,1,0,341,350,753,368
3,6,1450,7,1,0,342,357,560,375
3,6,1450,8,1,0,343,350,680,133
3,6,1450,9,1,0,343,353,620,367
3,6,1450,10,2,2,347,353,676,153
3,6,1450,11,1,0,348,356,573,92
3,6,1450,12,3,3,353,314,673,267
3,6,1450,13,1,0,355,355,539,0
3,6,1450,14,1,0,356,312,665,299
3,6,1450,15,2,2,358,314,800,421
3,6,1450,16,1,0,366,298,587,370
3,6,1450,17,4,5,370,348,668,280
3,6,1450,18,1,0,371,302,580,159
3,6,1450,19,1,0,373,304,544,0
3,6,1450,20,1,0,377,304,548,0
4,1,1871,1,1,0,192,309,966,641
4,1,1871,2,1,0,195,300,668,64
4,1,1871,3,1,0,204,314,669,501
4,1,1871,4,2,2,207,308,947,515
4,1,1871,5,1,0,207,282,704,371
4,1,1871,6,1,0,208,317,662,538
4,1,1871,7,1,0,209,293,644,159
4,1,1871,8,2,2,210,300,1159,644
4,1,1871,9,1,0,210,273,844,1
4,1,1871,10,4,5,211,283,889,393
4,1,1871,11,1,0,211,302,1550,1489
4,1,1871,12,5,5,212,293,993,709
4,1,1871,13,1,0,213,272,842,211
4,1,1871,14,1,0,214,283,651,333
4,1,1871,15,3,3,215,271,1416,638
4,1,1871,16,1,0,215,314,787,55
4,1,1871,17,1,0,217,288,822,414
4,1,1871,18,1,0,218,300,734,527
4,1,1871,19,1,0,218,302,718,296
4,1,1871,20,3,3,220,266,848,598
4,1,1871,21,1,0,220,295,646,321
4,1,1871,22,1,0,221,283,758,470
4,1,1871,23,2,3,222,287,664,836
4,1,1871,24,1,0,222,289,681,139
4,1,1871,25,1,0,222,335,735,329
4,1,1871,26,1,0,223,270,695,93
4,1,1871,27,2,2,225,292,1393,914
4,1,1871,28,2,2,225,276,834,527
4,1,1871,29,1,0,225,297,863,436
4,1,1871,30,5,6,226,307,1092,954
4,1,1871,31,4,4,227,289,1117,864
4,1,1871,32,2,3,229,279,984,509
4,1,1871,33,1,0,232,293,875,147
4,1,1871,34,1,0,234,277,794,214
4,1,1871,35,2,2,241,288,1103,1024
4,1,1871,36,2,2,241,293,1396,1226
4,1,1871,37,1,0,243,285,662,1308
4,2,2517,1,2,2,255,347,2061,1581
4,2,2517,2,1,0,258,365,1338,1074
4,2,2517,3,2,3,263,371,2069,1307
4,2,2517,4,1,0,262,374,1572,953
4,2,2517,5,1,0,266,352,1307,560
4,2,2517,6,5,8,268,368,1395,736
4,2,2517,7,3,3,269,372,1782,954
4,2,2517,8,1,0,270,351,1507,742
4,2,2517,9,1,0,272,372,1294,1673
4,2,2517,10,1,0,273,340,1256,1155
4,2,2517,11,2,2,274,370,1364,452
4,2,2517,12,1,0,278,370,1323,1048
4,2,2517,13,1,0,279,356,1180,576
4,2,2517,14,1,0,279,373,1479,745
4,2,2517,15,1,0,280,365,1458,1207
4,2,2517,16,2,3,288,343,1589,752
4,2,2517,17,1,0,290,342,1483,969
4,2,2517,18,1,0,293,349,1187,187
4,3,1702,1,1,0,265,148,971,762
4,3,1702,2,2,2,268,181,1062,516
4,3,1702,3,1,0,272,185,872,641
4,3,1702,4,1,0,273,180,970,657
4,3,1702,5,1,0,274,176,896,248
4,3,1702,6,1,0,274,178,891,977
4,3,1702,7,1,0,274,187,1014,283
4,3,1702,8,1,0,274,190,889,108
4,3,1702,9,1,0,276,175,1039,314
4,3,1702,10,1,0,277,171,1003,900
4,3,1702,11,1,0,277,178,938,403
4,3,1702,12,2,2,279,168,1081,440
4,3,1702,13,4,5,279,186,1144,661
4,3,1702,14,2,2,281,188,1270,230
4,3,1702,15,1,0,282,167,902,434
4,3,1702,16,2,2,283,182,1381,342
4,3,1702,17,1,0,284,175,936,383
4,3,1702,18,2,2,285,177,1098,552
4,4,1472,1,2,3,258,285,596,314
4,4,1472,2,1,0,261,284,581,427
4,4,1472,3,1,0,262,291,581,259
4,4,1472,4,1,0,264,292,722,309
4,4,1472,5,1,0,265,283,534,479
4,4,1472,6,1,0,268,282,673,3
4,4,1472,7,1,0,268,286,788,335
4,4,1472,8,2,2,270,292,687,289
4,4,1472,9,1,0,275,299,638,0
4,4,1472,10,1,0,284,293,567,571
4,4,1472,11,2,2,301,296,596,87
4,4,1472,12,1,0,300,299,529,218
4,4,1472,13,1,0,301,301,1619,640
4,4,1472,14,1,0,303,296,786,280
4,4,1472,15,1,0,304,303,920,259
4,4,1472,16,1,0,308,305,1262,0
4,4,1472,17,2,2,309,299,707,323
4,4,1472,18,1,0,314,335,577,224
4,4,1472,19,1,0,317,305,549,231
4,4,1472,20,1,0,318,332,580,205
4,4,1472,21,1,0,319,329,594,251
4,4,1472,22,1,0,321,335,583,255
4,5,1343,1,2,2,294,167,894,569
4,5,1343,2,1,0,295,158,551,141
4,5,1343,3,4,4,297,176,602,416
4,5,1343,4,1,0,296,184,794,510
4,5,1343,5,3,4,304,163,738,368
4,5,1343,6,1,0,305,176,735,314
4,5,1343,7,2,2,313,157,1123,738
4,5,1343,8,1,0,314,160,542,164
4,5,1343,9,2,2,314,164,641,508
4,5,1343,10,1,0,318,168,1026,692
4,5,1343,11,2,2,346,180,652,40
4,5,1343,12,1,0,348,180,532,29
4,6,1467,1,1,0,329,353,562,102
4,6,1467,2,1,0,333,344,600,433
4,6,1467,3,1,0,335,336,576,257
4,6,1467,4,1,0,339,341,571,204
4,6,1467,5,2,2,340,353,604,536
4,6,1467,6,2,2,340,339,670,296
4,6,1467,7,1,0,340,351,589,546
4,6,1467,8,3,3,353,314,667,249
4,6,1467,9,4,8,357,313,664,442
4,6,1467,10,1,0,357,309,619,427
4,6,1467,11,1,0,364,304,909,502
4,6,1467,12,2,3,366,299,615,402
4,6,1467,13,4,5,370,348,636,298
4,6,1467,14,2,2,375,308,629,289
4,6,1467,15,1,0,376,293,633,283
5,1,1895,1,1,0,193,312,674,328
5,1,1895,2,1,0,197,310,731,529
5,1,1895,3,1,0,206,300,720,63
5,1,1895,4,1,0,207,308,1158,670
5,1,1895,5,1,0,207,311,836,724
5,1,1895,6,9,15,211,283,893,462
5,1,1895,7,2,2,209,295,750,427
5,1,1895,8,3,3,210,301,970,1026
5,1,1895,9,3,5,212,294,766,685
5,1,1895,10,1,0,211,297,659,547
5,1,1895,11,1,0,215,261,856,355
5,1,1895,12,3,3,215,271,1241,729
5,1,1895,13,1,0,217,287,1121,278
5,1,1895,14,1,0,218,302,756,293
5,1,1895,15,3,3,220,265,950,630
5,1,1895,16,3,6,221,287,739,591
5,1,1895,17,1,0,221,292,846,356
5,1,1895,18,2,2,223,290,747,556
5,1,1895,19,2,2,225,292,1422,879
5,1,1895,20,1,0,224,300,735,385
5,1,1895,21,1,0,225,274,1750,853
5,1,1895,22,1,0,225,297,665,309
5,1,1895,23,4,5,226,307,1062,917
5,1,1895,24,4,5,227,289,982,741
5,1,1895,25,1,0,228,279,756,551
5,1,1895,26,2,2,230,283,669,311
5,1,1895,27,1,0,235,295,804,78
5,1,1895,28,1,0,236,283,664,317
5,1,1895,29,3,5,240,293,1259,1011
5,1,1895,30,2,2,241,288,1276,1052
5,1,1895,31,1,0,243,285,664,866
5,1,1895,32,1,0,248,333,659,152
5,2,2372,1,1,0,235,365,1128,287
5,2,2372,2,3,3,255,347,1912,1022
5,2,2372,3,1,0,258,365,1309,619
5,2,2372,4,3,3,263,371,1371,1025
5,2,2372,5,1,0,262,374,1752,983
5,2,2372,6,1,0,266,363,1647,491
5,2,2372,7,1,0,267,352,1372,710
5,2,2372,8,5,5,269,368,1321,818
5,2,2372,9,1,0,269,350,1333,770
5,2,2372,10,3,4,270,372,1321,652
5,2,2372,11,1,0,272,340,1152,1117
5,2,2372,12,3,3,274,370,1231,555
5,2,2372,13,1,0,279,370,1497,863
5,2,2372,14,1,0,279,373,1313,1313
5,2,2372,15,1,0,280,364,1581,1562
5,2,2372,16,1,0,288,343,2053,1509
5,3,1737,1,1,0,249,166,1071,97
5,3,1737,2,1,0,265,148,961,787
5,3,1737,3,1,0,268,181,1501,594
5,3,1737,4,1,0,271,192,920,717
5,3,1737,5,1,0,272,185,1142,111
5,3,1737,6,4,5,274,177,1132,472
5,3,1737,7,1,0,273,180,956,471
5,3,1737,8,2,2,274,191,1286,788
5,3,1737,9,1,0,277,171,1296,1013
5,3,1737,10,2,2,278,178,1041,324
5,3,1737,11,4,5,279,186,1244,614
5,3,1737,12,2,2,279,168,1087,734
5,3,1737,13,2,2,283,182,1175,399
5,3,1737,14,1,0,285,176,1680,394
5,3,1737,15,1,0,285,183,916,387
5,4,1463,1,1,0,256,284,538,458
5,4,1463,2,1,0,257,288,557,306
5,4,1463,3,2,3,261,285,605,273
5,4,1463,4,1,0,263,295,621,333
5,4,1463,5,1,0,265,284,655,392
5,4,1463,6,1,0,267,281,607,229
5,4,1463,7,1,0,269,287,605,590
5,4,1463,8,1,0,271,289,530,514
5,4,1463,9,1,0,276,295,568,473
5,4,1463,10,1,0,280,292,605,271
5,4,1463,11,1,0,285,284,656,0
5,4,1463,12,1,0,293,295,605,465
5,4,1463,13,1,0,295,317,555,115
5,4,1463,14,1,0,299,296,649,0
5,4,1463,15,1,0,301,299,539,482
5,4,1463,16,1,0,301,301,857,444
5,4,1463,17,1,0,303,295,677,256
5,4,1463,18,1,0,304,303,685,223
5,4,1463,19,2,3,309,299,586,367
5,4,1463,20,1,0,308,305,1131,0
5,4,1463,21,1,0,316,305,640,263
5,4,1463,22,1,0,319,309,588,431
5,4,1463,23,1,0,322,330,617,274
5,4,1463,24,1,0,322,335,540,215
5,5,1362,1,3,3,296,175,592,569
5,5,1362,2,3,3,297,184,1078,449
5,5,1362,3,1,0,298,180,1003,419
5,5,1362,4,1,0,299,157,561,90
5,5,1362,5,2,2,306,163,693,562
5,5,1362,6,3,5,312,157,1065,621
5,5,1362,7,3,3,314,164,718,360
5,5,1362,8,2,2,317,165,619,437
5,5,1362,9,2,2,318,168,1119,657
5,5,1362,10,1,0,346,188,654,177
5,6,1478,1,2,2,336,345,595,467
5,6,1478,2,1,0,336,354,739,422
5,6,1478,3,2,2,339,341,626,322
5,6,1478,4,1,0,339,356,587,500
5,6,1478,5,1,0,342,351,667,528
5,6,1478,6,1,0,345,352,630,264
5,6,1478,7,1,0,347,355,578,118
5,6,1478,8,1,0,347,357,655,163
5,6,1478,9,1,0,350,317,869,215
5,6,1478,10,2,3,353,314,833,405
5,6,1478,11,1,0,352,343,620,0
5,6,1478,12,1,0,355,312,597,396
5,6,1478,13,1,0,357,309,612,215
5,6,1478,14,1,0,357,314,872,395
5,6,1478,15,1,0,361,305,746,370
5,6,1478,16,1,0,361,347,678,218
5,6,1478,17,2,2,365,304,708,579
5,6,1478,18,2,2,366,299,758,281
5,6,1478,19,1,0,368,299,655,90
5,6,1478,20,1,0,369,348,1139,477
5,6,1478,21,1,0,374,333,820,403
5,6,1478,22,1,0,381,307,614,216
6,1,1896,1,1,0,197,318,715,67
6,1,1896,2,1,0,206,291,894,664
6,1,1896,3,2,2,207,308,1119,949
6,1,1896,4,3,3,208,282,804,604
6,1,1896,5,1,0,207,311,1063,707
6,1,1896,6,1,0,208,290,729,403
6,1,1896,7,4,6,210,300,836,1107
6,1,1896,8,1,0,209,322,740,259
6,1,1896,9,2,2,212,283,1156,900
6,1,1896,10,1,0,211,288,1045,63
6,1,1896,11,3,5,212,293,949,580
6,1,1896,12,1,0,211,310,749,466
6,1,1896,13,1,0,214,273,717,785
6,1,1896,14,2,2,214,284,736,449
6,1,1896,15,2,2,217,270,1430,623
6,1,1896,16,1,0,216,305,736,263
6,1,1896,17,1,0,218,301,900,571
6,1,1896,18,4,6,221,288,734,566
6,1,1896,19,1,0,220,265,1012,728
6,1,1896,20,1,0,220,296,691,193
6,1,1896,21,2,2,222,280,696,616
6,1,1896,22,1,0,222,286,1121,322
6,1,1896,23,1,0,222,291,660,833
6,1,1896,24,2,2,223,302,790,437
6,1,1896,25,1,0,225,274,1724,1201
6,1,1896,26,2,2,225,292,1243,606
6,1,1896,27,1,0,225,300,680,415
6,1,1896,28,5,5,225,307,1061,836
6,1,1896,29,4,5,227,288,1075,684
